time,language,CommitCommentEvent,CreateEvent,DeleteEvent,DownloadEvent,FollowEvent,ForkEvent,ForkApplyEvent,GistEvent,GollumEvent,IssueCommentEvent,IssuesEvent,MemberEvent,PublicEvent,PullRequestEvent,PullRequestReviewCommentEvent,PushEvent,TeamAddEvent,WatchEvent
2012-04-25-7,AutoHotkey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-25-7,Dart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
2012-04-25-7,Lua,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,11,0,0
2012-04-25-7,ActionScript,0,0,0,0,0,2,0,0,0,4,2,0,0,5,0,17,0,4
2012-04-25-7,JavaScript,12,61,1,1,0,56,0,0,15,109,68,1,2,38,13,530,0,245
2012-04-25-7,Prolog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-25-7,Ada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-25-7,ASP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-25-7,Groovy,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,14,0,0
2012-04-25-7,DCPU-16 ASM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-04-25-7,Puppet,0,2,0,0,0,0,0,0,0,1,0,0,0,6,0,4,0,0
2012-04-25-7,D,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2012-04-25-7,Objective-J,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
2012-04-25-7,Delphi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
2012-04-25-7,CoffeeScript,0,2,0,0,0,2,0,0,0,2,2,0,0,1,0,23,0,7
2012-04-25-7,R,0,1,0,0,0,0,0,0,8,1,1,0,0,0,0,5,0,1
2012-04-25-7,Ruby,12,69,3,0,0,29,0,0,20,95,32,1,4,25,2,360,0,98
2012-04-25-7,Objective-C,5,6,1,0,0,9,0,0,0,15,1,1,0,3,0,63,0,50
2012-04-25-7,C,8,18,3,2,0,3,0,0,3,32,16,1,0,9,1,172,0,29
2012-04-25-7,VHDL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-25-7,Racket,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2012-04-25-7,Scheme,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-04-25-7,Haskell,0,3,0,0,0,1,0,0,0,6,6,0,0,0,0,22,0,1
2012-04-25-7,Go,0,2,0,0,0,0,0,0,1,1,0,0,0,3,0,13,0,5
2012-04-25-7,PHP,5,41,9,2,0,42,0,0,14,86,35,1,0,33,3,341,0,52
2012-04-25-7,FORTRAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-25-7,Arduino,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-25-7,PowerShell,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,1
2012-04-25-7,Python,1,33,4,2,0,19,0,0,5,63,33,0,0,34,18,333,0,73
2012-04-25-7,Dylan,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2012-04-25-7,Visual Basic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-25-7,Matlab,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0
2012-04-25-7,Erlang,0,3,1,0,0,1,0,0,1,2,1,0,0,0,0,18,0,3
2012-04-25-7,Common Lisp,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,1
2012-04-25-7,Perl,0,1,0,0,0,1,0,0,5,1,1,0,0,0,0,61,0,7
2012-04-25-7,Shell,0,7,1,0,0,12,0,0,1,14,10,0,0,7,1,96,0,30
2012-04-25-7,OCaml,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-04-25-7,Elixir,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0
2012-04-25-7,HaXe,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,1
2012-04-25-7,Clojure,0,5,1,0,0,1,0,0,0,1,3,0,0,2,0,16,0,2
2012-04-25-7,ColdFusion,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,1
2012-04-25-7,VimL,0,4,0,0,0,3,0,0,0,1,1,1,0,0,0,55,0,14
2012-04-25-7,Java,14,54,3,5,0,14,0,0,29,77,58,6,0,37,2,488,0,36
2012-04-25-7,Apex,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2012-04-25-7,Coq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-25-7,Julia,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2012-04-25-7,Assembly,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2012-04-25-7,Scala,5,3,1,0,0,3,0,0,0,4,4,0,0,4,0,36,0,5
2012-04-12-17,Tcl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-12-17,Emacs Lisp,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,17,0,1
2012-04-12-17,C++,3,16,2,0,0,2,0,0,6,16,20,0,0,6,0,118,0,13
2012-04-12-17,C#,0,14,0,0,0,4,0,0,1,17,12,0,0,9,4,71,0,3
2012-04-12-17,AutoHotkey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-12-17,Standard ML,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-12-17,Lua,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
2012-04-12-17,ActionScript,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,4
2012-04-12-17,JavaScript,11,43,1,2,0,21,0,0,5,93,59,0,0,24,3,282,0,121
2012-04-12-17,DCPU-16 ASM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2012-04-12-17,Puppet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-12-17,Prolog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-12-17,Eiffel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-12-17,Groovy,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,6,0,1
2012-04-12-17,D,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0
2012-04-12-17,Verilog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-12-17,Delphi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-12-17,CoffeeScript,0,2,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,3
2012-04-12-17,R,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,1
2012-04-12-17,C,1,98,3,0,0,4,0,0,1,10,8,0,0,5,0,147,0,17
2012-04-12-17,Ruby,5,39,3,0,0,21,0,0,7,40,19,1,0,13,2,226,0,39
2012-04-12-17,Objective-C,0,6,1,0,0,3,0,0,2,5,1,1,0,3,0,36,0,15
2012-04-12-17,Rust,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,1,0,0
2012-04-12-17,Racket,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-12-17,Scheme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-12-17,Go,0,1,0,0,0,0,0,0,0,6,1,0,0,0,0,4,0,1
2012-04-12-17,Haskell,0,1,0,0,0,0,0,0,0,3,3,0,0,2,0,17,0,0
2012-04-12-17,PHP,0,22,1,1,0,3,0,0,4,24,15,0,0,9,1,140,0,22
2012-04-12-17,Arduino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-12-17,FORTRAN,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
2012-04-12-17,PowerShell,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2012-04-12-17,Kotlin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-04-12-17,Python,6,25,1,0,0,6,0,0,0,25,18,0,2,13,0,216,0,31
2012-04-12-17,Turing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-12-17,Common Lisp,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,4,0,0
2012-04-12-17,Augeas,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-04-12-17,Matlab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2012-04-12-17,Erlang,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1
2012-04-12-17,Shell,0,8,1,0,0,1,0,0,0,3,0,0,0,5,0,62,0,22
2012-04-12-17,Perl,0,4,1,0,0,2,0,0,0,3,0,0,0,2,0,35,0,2
2012-04-12-17,ColdFusion,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2012-04-12-17,OCaml,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0
2012-04-12-17,Elixir,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2012-04-12-17,Clojure,0,1,1,0,0,5,0,0,0,3,0,0,0,1,0,9,0,5
2012-04-12-17,VimL,0,2,0,0,0,2,0,0,0,4,1,0,0,0,0,26,0,11
2012-04-12-17,Java,8,43,5,4,0,21,0,0,29,35,24,5,0,22,3,242,0,13
2012-04-12-17,F#,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-12-17,Assembly,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,3
2012-04-12-17,Scala,0,0,0,0,0,0,0,0,1,7,3,0,0,3,0,12,0,5
2012-04-23-5,Tcl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-23-5,XQuery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-23-5,C#,1,4,1,0,0,7,0,0,0,6,7,0,0,1,0,43,0,10
2012-04-23-5,Emacs Lisp,0,3,0,0,0,3,0,0,0,3,0,0,0,2,0,16,0,0
2012-04-23-5,C++,13,14,4,0,0,11,0,0,1,22,23,0,0,7,0,171,0,13
2012-04-23-5,Lua,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,5
2012-04-23-5,ActionScript,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
2012-04-23-5,JavaScript,19,36,1,4,0,27,0,0,1,85,81,1,2,26,15,396,0,168
2012-04-23-5,Puppet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-23-5,Prolog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-23-5,Groovy,0,2,0,0,0,0,0,0,0,3,1,0,0,1,0,5,0,0
2012-04-23-5,Vala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-23-5,Parrot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-23-5,Verilog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-23-5,Rust,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-23-5,CoffeeScript,0,1,0,0,0,0,0,0,4,2,2,0,0,0,0,10,0,3
2012-04-23-5,R,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,5,0,1
2012-04-23-5,Delphi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-23-5,C,2,37,5,0,0,29,0,0,4,22,11,0,0,5,0,143,0,23
2012-04-23-5,Objective-C,0,3,0,1,0,8,0,0,0,13,7,0,0,1,0,42,0,36
2012-04-23-5,Ruby,14,33,1,0,0,23,0,0,8,59,19,1,2,17,0,255,0,68
2012-04-23-5,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2012-04-23-5,VHDL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-23-5,Scheme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
2012-04-23-5,Go,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,1
2012-04-23-5,Haskell,1,4,0,0,0,0,0,0,1,1,1,0,0,2,0,24,0,0
2012-04-23-5,Racket,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-23-5,PHP,4,29,4,0,0,12,0,0,7,64,51,2,1,22,20,286,0,32
2012-04-23-5,FORTRAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2012-04-23-5,PowerShell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-04-23-5,Arduino,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0
2012-04-23-5,Python,37,38,1,1,0,17,0,0,12,42,23,0,0,11,3,341,0,36
2012-04-23-5,Visual Basic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
2012-04-23-5,Common Lisp,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0
2012-04-23-5,Erlang,0,4,0,0,0,1,0,0,0,2,3,0,0,0,0,25,0,0
2012-04-23-5,Perl,0,1,0,2,0,3,0,0,0,2,6,0,0,1,0,43,0,2
2012-04-23-5,Shell,0,1,1,0,0,9,0,0,1,2,6,0,0,1,0,78,0,9
2012-04-23-5,Matlab,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,0,0
2012-04-23-5,ColdFusion,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2012-04-23-5,HaXe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-23-5,Elixir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-04-23-5,OCaml,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-23-5,Clojure,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,7,0,8
2012-04-23-5,VimL,2,0,0,0,0,0,0,0,0,3,3,0,0,2,0,30,0,5
2012-04-23-5,Java,3,42,12,3,0,28,0,0,16,46,46,4,0,34,0,348,0,35
2012-04-23-5,F#,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-04-23-5,Assembly,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
2012-04-23-5,Coq,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-23-5,Apex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2012-04-23-5,Scala,1,3,1,0,0,0,0,0,0,7,10,2,0,0,0,28,0,4
2012-04-20-3,XQuery,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-04-20-3,Emacs Lisp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3
2012-04-20-3,C#,1,8,1,2,0,2,0,0,1,5,5,0,0,2,0,66,0,8
2012-04-20-3,C++,3,10,2,0,0,4,0,0,3,15,12,1,0,5,0,113,0,16
2012-04-20-3,Dart,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-04-20-3,Lua,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0
2012-04-20-3,Scilab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-20-3,ActionScript,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2
2012-04-20-3,JavaScript,5,32,6,1,0,46,0,0,6,37,49,1,1,23,2,282,0,132
2012-04-20-3,Ada,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-04-20-3,Puppet,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-20-3,DCPU-16 ASM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2012-04-20-3,Groovy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
2012-04-20-3,Rust,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-04-20-3,Verilog,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-20-3,Vala,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-04-20-3,R,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0
2012-04-20-3,Delphi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-20-3,D,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,8,0,0
2012-04-20-3,CoffeeScript,1,2,1,0,0,2,0,0,0,3,4,0,0,2,2,21,0,4
2012-04-20-3,Objective-C,0,3,1,0,0,7,0,0,0,6,2,2,0,0,0,26,0,32
2012-04-20-3,C,4,6,1,0,0,5,0,0,4,20,6,1,0,7,0,109,0,23
2012-04-20-3,Ruby,9,35,2,0,0,28,0,0,1,35,25,1,3,29,0,260,0,56
2012-04-20-3,Go,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-20-3,Racket,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-20-3,Haskell,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,12,0,2
2012-04-20-3,PHP,1,22,1,0,0,22,0,0,6,51,27,1,0,22,2,250,0,27
2012-04-20-3,PowerShell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-20-3,FORTRAN,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2012-04-20-3,Arduino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-04-20-3,Python,4,19,1,0,0,17,0,0,5,23,11,1,0,14,9,220,0,21
2012-04-20-3,Common Lisp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-20-3,Visual Basic,0,1,0,0,0,0,0,0,0,2,1,0,0,6,0,6,0,0
2012-04-20-3,Matlab,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
2012-04-20-3,Shell,0,2,1,1,0,2,0,0,0,3,2,0,0,2,0,52,0,5
2012-04-20-3,Perl,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,0,4
2012-04-20-3,Erlang,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,21,0,3
2012-04-20-3,Elixir,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-20-3,HaXe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2012-04-20-3,OCaml,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,0
2012-04-20-3,VimL,1,2,0,0,0,2,0,0,1,1,0,0,1,0,0,27,0,5
2012-04-20-3,Clojure,0,3,1,0,0,2,0,0,0,0,2,0,0,0,0,7,0,6
2012-04-20-3,Java,12,35,7,21,0,16,0,0,9,34,21,1,0,14,2,317,0,35
2012-04-20-3,Assembly,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
2012-04-20-3,Scala,0,2,0,0,0,2,0,0,1,4,0,0,0,3,0,20,0,4
2012-04-28-9,Tcl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-28-9,Emacs Lisp,0,0,1,0,0,1,0,0,0,2,2,0,0,0,0,14,0,2
2012-04-28-9,C#,2,17,2,1,0,6,0,0,3,16,7,1,1,9,0,73,0,22
2012-04-28-9,C++,4,9,0,0,0,5,0,0,1,28,10,0,0,5,0,134,0,8
2012-04-28-9,AutoHotkey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-28-9,Dart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
2012-04-28-9,Lua,0,0,0,0,0,0,0,0,4,1,0,0,0,2,0,6,0,1
2012-04-28-9,Scilab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-28-9,ActionScript,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7,0,1
2012-04-28-9,JavaScript,9,31,1,1,0,43,0,0,16,84,65,8,0,23,2,389,0,131
2012-04-28-9,ASP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-28-9,Groovy,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,0,1
2012-04-28-9,Parrot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-28-9,Verilog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-28-9,Objective-J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-04-28-9,D,1,1,0,0,0,0,0,0,0,5,4,0,0,4,0,2,0,0
2012-04-28-9,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
2012-04-28-9,Objective-C,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,24,0,18
2012-04-28-9,CoffeeScript,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,18,0,9
2012-04-28-9,Delphi,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2012-04-28-9,Ruby,9,38,3,0,0,22,0,0,10,75,17,4,2,33,4,290,0,43
2012-04-28-9,C,4,7,2,2,0,4,0,0,14,9,6,0,0,4,0,104,0,23
2012-04-28-9,VHDL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-28-9,Scheme,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-28-9,Haskell,0,0,0,0,0,0,0,0,0,6,1,0,0,1,1,15,0,2
2012-04-28-9,Go,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,11,0,0
2012-04-28-9,PHP,6,10,1,1,0,10,0,0,1,29,19,0,0,12,0,182,0,12
2012-04-28-9,Arduino,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,1
2012-04-28-9,Python,3,19,2,0,0,19,0,0,1,19,10,2,0,18,0,169,0,64
2012-04-28-9,Visual Basic,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,2,0,0
2012-04-28-9,Common Lisp,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3
2012-04-28-9,Erlang,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1
2012-04-28-9,Matlab,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0
2012-04-28-9,Dylan,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2012-04-28-9,Perl,0,7,0,1,0,0,0,0,0,4,0,0,0,1,0,26,0,3
2012-04-28-9,Shell,4,16,2,0,0,3,0,0,2,7,0,0,0,2,0,99,0,9
2012-04-28-9,HaXe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-28-9,OCaml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
2012-04-28-9,VimL,0,2,0,0,0,2,0,0,8,3,3,0,1,0,0,42,0,4
2012-04-28-9,Clojure,0,4,0,0,0,0,0,0,0,3,2,0,0,5,0,19,0,2
2012-04-28-9,Java,5,23,0,9,0,11,0,0,4,17,13,4,1,7,0,253,0,27
2012-04-28-9,Scala,0,2,0,0,0,1,0,0,0,0,3,0,0,1,0,8,0,3
2012-04-27-23,Smalltalk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-27-23,Emacs Lisp,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,0,3
2012-04-27-23,C++,1,1,0,0,0,1,0,0,0,6,0,0,0,2,0,83,0,10
2012-04-27-23,C#,1,3,1,0,0,0,0,0,0,3,4,0,0,2,0,17,0,8
2012-04-27-23,Dart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2012-04-27-23,Lua,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0
2012-04-27-23,Scilab,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-27-23,ActionScript,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-27-23,JavaScript,2,31,0,0,0,15,0,0,15,32,17,1,1,10,0,240,0,110
2012-04-27-23,Puppet,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-27-23,ASP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-04-27-23,Prolog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-27-23,Delphi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-27-23,D,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-04-27-23,Vala,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2012-04-27-23,Rust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-27-23,C,2,5,1,0,0,6,0,0,1,11,5,0,1,5,0,81,0,19
2012-04-27-23,Objective-C,0,0,1,0,0,2,0,0,0,4,5,0,0,0,0,34,0,15
2012-04-27-23,R,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,8,0,0
2012-04-27-23,CoffeeScript,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,18,0,4
2012-04-27-23,Ruby,2,33,2,0,0,19,0,0,3,25,9,1,0,9,1,155,0,41
2012-04-27-23,Scheme,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-27-23,Go,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,2
2012-04-27-23,Haskell,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
2012-04-27-23,PHP,1,12,0,0,0,1,0,0,9,16,23,1,0,7,0,102,0,26
2012-04-27-23,Arduino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2012-04-27-23,Python,0,10,0,0,0,11,0,0,6,13,10,1,2,9,0,110,0,55
2012-04-27-23,Common Lisp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-27-23,Matlab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-27-23,Erlang,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0
2012-04-27-23,Perl,0,2,1,0,0,1,0,0,0,5,1,0,0,0,0,10,0,4
2012-04-27-23,Shell,1,1,0,0,0,2,0,0,0,6,1,0,0,3,0,34,0,5
2012-04-27-23,Clojure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
2012-04-27-23,HaXe,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-27-23,VimL,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,22,0,1
2012-04-27-23,Java,4,42,2,4,0,8,0,0,6,15,19,3,0,5,0,165,0,24
2012-04-27-23,F#,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-27-23,Scala,0,1,0,0,0,1,0,0,3,1,0,0,0,1,0,9,0,0
2012-04-27-23,Assembly,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-04-26-7,Tcl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-26-7,XQuery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-26-7,Smalltalk,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-26-7,Gosu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
